Numero da loja,Numero do produto,Mes da venda,Ano da venda,Quantidade vendida
38,12,5,2022,31
38,13,5,2022,12
38,14,5,2022,43
38,15,5,2022,44
38,16,5,2022,30
38,17,5,2022,37
38,18,5,2022,39
38,19,5,2022,12
38,20,5,2022,31
38,21,5,2022,23
38,22,5,2022,34
38,23,5,2022,4
38,24,5,2022,42
38,25,5,2022,18
38,26,5,2022,49
38,27,5,2022,30
38,28,5,2022,41
38,29,5,2022,3
38,30,5,2022,49
38,31,5,2022,18
38,32,5,2022,25
38,33,5,2022,31
38,34,5,2022,9
38,35,5,2022,31
38,36,5,2022,25
38,37,5,2022,28
38,38,5,2022,5
38,39,5,2022,31
38,40,5,2022,13
38,41,5,2022,29
38,42,5,2022,11
38,43,5,2022,50
38,44,5,2022,2
38,45,5,2022,45
38,46,5,2022,32
38,47,5,2022,44
38,48,5,2022,1
38,49,5,2022,32
38,50,5,2022,19
39,1,5,2022,41
39,2,5,2022,41
39,3,5,2022,47
39,4,5,2022,49
39,5,5,2022,2
39,6,5,2022,16
39,7,5,2022,46
39,8,5,2022,27
39,9,5,2022,26
39,10,5,2022,13
39,11,5,2022,5
39,12,5,2022,7
39,13,5,2022,40
39,14,5,2022,29
39,15,5,2022,8
39,16,5,2022,27
39,17,5,2022,21
39,18,5,2022,2
39,19,5,2022,18
39,20,5,2022,20
39,21,5,2022,43
39,22,5,2022,38
39,23,5,2022,22
39,24,5,2022,29
39,25,5,2022,37
39,26,5,2022,46
39,27,5,2022,9
39,28,5,2022,33
39,29,5,2022,19
39,30,5,2022,0
39,31,5,2022,33
39,32,5,2022,8
39,33,5,2022,0
39,34,5,2022,32
39,35,5,2022,35
39,36,5,2022,6
39,37,5,2022,20
39,38,5,2022,29
39,39,5,2022,11
39,40,5,2022,49
39,41,5,2022,28
39,42,5,2022,2
39,43,5,2022,17
39,44,5,2022,38
39,45,5,2022,15
39,46,5,2022,47
39,47,5,2022,4
39,48,5,2022,22
39,49,5,2022,40
39,50,5,2022,35
40,1,5,2022,34
40,2,5,2022,24
40,3,5,2022,36
40,4,5,2022,35
40,5,5,2022,37
40,6,5,2022,8
40,7,5,2022,20
40,8,5,2022,5
40,9,5,2022,25
40,10,5,2022,11
40,11,5,2022,4
40,12,5,2022,19
40,13,5,2022,20
40,14,5,2022,20
40,15,5,2022,34
40,16,5,2022,28
40,17,5,2022,8
40,18,5,2022,7
40,19,5,2022,19
40,20,5,2022,28
40,21,5,2022,25
40,22,5,2022,33
40,23,5,2022,8
40,24,5,2022,6
40,25,5,2022,41
40,26,5,2022,45
40,27,5,2022,27
40,28,5,2022,44
40,29,5,2022,47
40,30,5,2022,39
40,31,5,2022,38
40,32,5,2022,7
40,33,5,2022,42
40,34,5,2022,31
40,35,5,2022,29
40,36,5,2022,22
40,37,5,2022,6
40,38,5,2022,49
40,39,5,2022,25
40,40,5,2022,17
40,41,5,2022,30
40,42,5,2022,19
40,43,5,2022,41
40,44,5,2022,28
40,45,5,2022,43
40,46,5,2022,22
40,47,5,2022,0
40,48,5,2022,48
40,49,5,2022,23
40,50,5,2022,50
41,1,5,2022,1
41,2,5,2022,30
41,3,5,2022,4
41,4,5,2022,21
41,5,5,2022,48
41,6,5,2022,19
41,7,5,2022,48
41,8,5,2022,31
41,9,5,2022,28
41,10,5,2022,39
41,11,5,2022,37
41,12,5,2022,26
41,13,5,2022,3
41,14,5,2022,15
41,15,5,2022,8
41,16,5,2022,9
41,17,5,2022,5
41,18,5,2022,31
41,19,5,2022,26
41,20,5,2022,19
41,21,5,2022,40
41,22,5,2022,7
41,23,5,2022,31
41,24,5,2022,44
41,25,5,2022,46
41,26,5,2022,13
41,27,5,2022,28
41,28,5,2022,25
41,29,5,2022,18
41,30,5,2022,41
41,31,5,2022,15
41,32,5,2022,24
41,33,5,2022,40
41,34,5,2022,33
41,35,5,2022,12
41,36,5,2022,18
41,37,5,2022,26
41,38,5,2022,40
41,39,5,2022,44
41,40,5,2022,37
41,41,5,2022,50
41,42,5,2022,37
41,43,5,2022,49
41,44,5,2022,9
41,45,5,2022,40
41,46,5,2022,3
41,47,5,2022,15
41,48,5,2022,10
41,49,5,2022,33
41,50,5,2022,16
42,1,5,2022,12
42,2,5,2022,25
42,3,5,2022,30
42,4,5,2022,41
42,5,5,2022,7
42,6,5,2022,40
42,7,5,2022,23
42,8,5,2022,47
42,9,5,2022,37
42,10,5,2022,20
42,11,5,2022,22
42,12,5,2022,33
42,13,5,2022,36
42,14,5,2022,12
42,15,5,2022,5
42,16,5,2022,49
42,17,5,2022,24
42,18,5,2022,42
42,19,5,2022,46
42,20,5,2022,17
42,21,5,2022,11
42,22,5,2022,11
42,23,5,2022,20
42,24,5,2022,3
42,25,5,2022,31
42,26,5,2022,2
42,27,5,2022,26
42,28,5,2022,46
42,29,5,2022,35
42,30,5,2022,7
42,31,5,2022,34
42,32,5,2022,33
42,33,5,2022,37
42,34,5,2022,26
42,35,5,2022,14
42,36,5,2022,29
42,37,5,2022,46
42,38,5,2022,21
42,39,5,2022,12
42,40,5,2022,7
42,41,5,2022,21
42,42,5,2022,26
42,43,5,2022,0
42,44,5,2022,40
42,45,5,2022,25
42,46,5,2022,49
42,47,5,2022,43
42,48,5,2022,11
42,49,5,2022,48
42,50,5,2022,41
43,1,5,2022,17
43,2,5,2022,16
43,3,5,2022,24
43,4,5,2022,30
43,5,5,2022,14
43,6,5,2022,23
43,7,5,2022,3
43,8,5,2022,31
43,9,5,2022,0
43,10,5,2022,48
43,11,5,2022,17
43,12,5,2022,28
43,13,5,2022,13
43,14,5,2022,14
43,15,5,2022,33
43,16,5,2022,37
43,17,5,2022,15
43,18,5,2022,30
43,19,5,2022,44
43,20,5,2022,24
43,21,5,2022,28
43,22,5,2022,24
43,23,5,2022,17
43,24,5,2022,16
43,25,5,2022,11
43,26,5,2022,32
43,27,5,2022,49
43,28,5,2022,38
43,29,5,2022,48
43,30,5,2022,42
43,31,5,2022,48
43,32,5,2022,43
43,33,5,2022,24
43,34,5,2022,6
43,35,5,2022,0
43,36,5,2022,31
43,37,5,2022,0
43,38,5,2022,15
43,39,5,2022,33
43,40,5,2022,8
43,41,5,2022,29
43,42,5,2022,13
43,43,5,2022,12
43,44,5,2022,37
43,45,5,2022,22
43,46,5,2022,38
43,47,5,2022,25
43,48,5,2022,29
43,49,5,2022,33
43,50,5,2022,3
44,1,5,2022,47
44,2,5,2022,28
44,3,5,2022,41
44,4,5,2022,33
44,5,5,2022,42
44,6,5,2022,10
44,7,5,2022,38
44,8,5,2022,7
44,9,5,2022,43
44,10,5,2022,9
44,11,5,2022,27
44,12,5,2022,39
44,13,5,2022,36
44,14,5,2022,1
44,15,5,2022,6
44,16,5,2022,5
44,17,5,2022,22
44,18,5,2022,30
44,19,5,2022,6
44,20,5,2022,4
44,21,5,2022,50
44,22,5,2022,8
44,23,5,2022,39
44,24,5,2022,32
44,25,5,2022,42
44,26,5,2022,50
44,27,5,2022,20
44,28,5,2022,34
44,29,5,2022,35
44,30,5,2022,32
44,31,5,2022,35
44,32,5,2022,17
44,33,5,2022,2
44,34,5,2022,25
44,35,5,2022,48
44,36,5,2022,25
44,37,5,2022,31
44,38,5,2022,25
44,39,5,2022,40
44,40,5,2022,7
44,41,5,2022,28
44,42,5,2022,18
44,43,5,2022,22
44,44,5,2022,27
44,45,5,2022,27
44,46,5,2022,17
44,47,5,2022,47
44,48,5,2022,22
44,49,5,2022,31
44,50,5,2022,31
45,1,5,2022,3
45,2,5,2022,16
45,3,5,2022,46
45,4,5,2022,22
45,5,5,2022,9
45,6,5,2022,42
45,7,5,2022,10
45,8,5,2022,25
45,9,5,2022,0
45,10,5,2022,4
45,11,5,2022,50
45,12,5,2022,29
45,13,5,2022,39
45,14,5,2022,2
45,15,5,2022,5
45,16,5,2022,15
45,17,5,2022,40
45,18,5,2022,9
45,19,5,2022,17
45,20,5,2022,10
45,21,5,2022,46
45,22,5,2022,5
45,23,5,2022,7
45,24,5,2022,34
45,25,5,2022,44
45,26,5,2022,11
45,27,5,2022,31
45,28,5,2022,17
45,29,5,2022,14
45,30,5,2022,29
45,31,5,2022,0
45,32,5,2022,47
45,33,5,2022,28
45,34,5,2022,27
45,35,5,2022,1
45,36,5,2022,21
45,37,5,2022,40
45,38,5,2022,6
45,39,5,2022,14
45,40,5,2022,43
45,41,5,2022,34
45,42,5,2022,6
45,43,5,2022,44
45,44,5,2022,49
45,45,5,2022,6
45,46,5,2022,12
45,47,5,2022,10
45,48,5,2022,16
45,49,5,2022,46
45,50,5,2022,26
46,1,5,2022,9
46,2,5,2022,17
46,3,5,2022,2
46,4,5,2022,4
46,5,5,2022,48
46,6,5,2022,9
46,7,5,2022,5
46,8,5,2022,25
46,9,5,2022,49
46,10,5,2022,15
46,11,5,2022,45
46,12,5,2022,12
46,13,5,2022,15
46,14,5,2022,23
46,15,5,2022,45
46,16,5,2022,30
46,17,5,2022,38
46,18,5,2022,17
46,19,5,2022,7
46,20,5,2022,9
46,21,5,2022,33
46,22,5,2022,14
46,23,5,2022,37
46,24,5,2022,49
46,25,5,2022,50
46,26,5,2022,0
46,27,5,2022,15
46,28,5,2022,13
46,29,5,2022,9
46,30,5,2022,23
46,31,5,2022,37
46,32,5,2022,10
46,33,5,2022,17
46,34,5,2022,39
46,35,5,2022,34
46,36,5,2022,4
46,37,5,2022,15
46,38,5,2022,49
46,39,5,2022,42
46,40,5,2022,4
46,41,5,2022,34
46,42,5,2022,19
46,43,5,2022,49
46,44,5,2022,47
46,45,5,2022,27
46,46,5,2022,15
46,47,5,2022,29
46,48,5,2022,35
46,49,5,2022,14
46,50,5,2022,16
47,1,5,2022,41
47,2,5,2022,17
47,3,5,2022,1
47,4,5,2022,29
47,5,5,2022,31
47,6,5,2022,38
47,7,5,2022,21
47,8,5,2022,50
47,9,5,2022,41
47,10,5,2022,29
47,11,5,2022,8
47,12,5,2022,11
47,13,5,2022,46
47,14,5,2022,17
47,15,5,2022,10
47,16,5,2022,30
47,17,5,2022,50
47,18,5,2022,6
47,19,5,2022,19
47,20,5,2022,12
47,21,5,2022,10
47,22,5,2022,30
47,23,5,2022,40
47,24,5,2022,15
47,25,5,2022,38
47,26,5,2022,32
47,27,5,2022,21
47,28,5,2022,7
47,29,5,2022,27
47,30,5,2022,2
47,31,5,2022,31
47,32,5,2022,22
47,33,5,2022,26
47,34,5,2022,24
47,35,5,2022,9
47,36,5,2022,47
47,37,5,2022,46
47,38,5,2022,33
47,39,5,2022,4
47,40,5,2022,2
47,41,5,2022,38
47,42,5,2022,14
47,43,5,2022,32
47,44,5,2022,48
47,45,5,2022,9
47,46,5,2022,32
47,47,5,2022,23
47,48,5,2022,22
47,49,5,2022,32
47,50,5,2022,26
48,1,5,2022,31
48,2,5,2022,11
48,3,5,2022,44
48,4,5,2022,3
48,5,5,2022,43
48,6,5,2022,41
48,7,5,2022,28
48,8,5,2022,46
48,9,5,2022,29
48,10,5,2022,5
48,11,5,2022,25
48,12,5,2022,30
48,13,5,2022,18
48,14,5,2022,19
48,15,5,2022,46
48,16,5,2022,40
48,17,5,2022,6
48,18,5,2022,2
48,19,5,2022,8
48,20,5,2022,24
48,21,5,2022,44
48,22,5,2022,42
48,23,5,2022,25
48,24,5,2022,1
48,25,5,2022,44
48,26,5,2022,13
48,27,5,2022,41
48,28,5,2022,24
48,29,5,2022,43
48,30,5,2022,45
48,31,5,2022,13
48,32,5,2022,49
48,33,5,2022,21
48,34,5,2022,14
48,35,5,2022,0
48,36,5,2022,29
48,37,5,2022,38
48,38,5,2022,0
48,39,5,2022,38
48,40,5,2022,44
48,41,5,2022,35
48,42,5,2022,34
48,43,5,2022,8
48,44,5,2022,34
48,45,5,2022,21
48,46,5,2022,7
48,47,5,2022,14
48,48,5,2022,12
48,49,5,2022,21
48,50,5,2022,5
49,1,5,2022,48
49,2,5,2022,50
49,3,5,2022,47
49,4,5,2022,23
49,5,5,2022,25
49,6,5,2022,46
49,7,5,2022,49
49,8,5,2022,18
49,9,5,2022,15
49,10,5,2022,29
49,11,5,2022,35
49,12,5,2022,46
49,13,5,2022,26
49,14,5,2022,23
49,15,5,2022,4
49,16,5,2022,41
49,17,5,2022,30
49,18,5,2022,30
49,19,5,2022,45
49,20,5,2022,27
49,21,5,2022,48
49,22,5,2022,33
49,23,5,2022,14
49,24,5,2022,15
49,25,5,2022,12
49,26,5,2022,34
49,27,5,2022,41
49,28,5,2022,50
49,29,5,2022,37
49,30,5,2022,5
49,31,5,2022,14
49,32,5,2022,19
49,33,5,2022,26
49,34,5,2022,9
49,35,5,2022,36
49,36,5,2022,2
49,37,5,2022,48
49,38,5,2022,35
49,39,5,2022,4
49,40,5,2022,6
49,41,5,2022,6
49,42,5,2022,26
49,43,5,2022,18
49,44,5,2022,24
49,45,5,2022,27
49,46,5,2022,44
49,47,5,2022,32
49,48,5,2022,42
49,49,5,2022,39
49,50,5,2022,24
50,1,5,2022,8
50,2,5,2022,28
50,3,5,2022,15
50,4,5,2022,47
50,5,5,2022,50
50,6,5,2022,19
50,7,5,2022,22
50,8,5,2022,48
50,9,5,2022,18
50,10,5,2022,8
50,11,5,2022,18
50,12,5,2022,15
50,13,5,2022,13
50,14,5,2022,32
50,15,5,2022,50
50,16,5,2022,29
50,17,5,2022,14
50,18,5,2022,40
50,19,5,2022,27
50,20,5,2022,15
50,21,5,2022,8
50,22,5,2022,28
50,23,5,2022,40
50,24,5,2022,1
50,25,5,2022,25
50,26,5,2022,46
50,27,5,2022,15
50,28,5,2022,41
50,29,5,2022,34
50,30,5,2022,27
50,31,5,2022,8
50,32,5,2022,33
50,33,5,2022,8
50,34,5,2022,13
50,35,5,2022,29
50,36,5,2022,44
50,37,5,2022,18
50,38,5,2022,23
50,39,5,2022,37
50,40,5,2022,2
50,41,5,2022,50
50,42,5,2022,18
50,43,5,2022,21
50,44,5,2022,39
50,45,5,2022,40
50,46,5,2022,42
50,47,5,2022,40
50,48,5,2022,36
50,49,5,2022,5
50,50,5,2022,46
1,1,6,2022,36
1,2,6,2022,8
1,3,6,2022,9
1,4,6,2022,24
1,5,6,2022,22
1,6,6,2022,14
1,7,6,2022,2
1,8,6,2022,27
1,9,6,2022,35
1,10,6,2022,3
1,11,6,2022,10
1,12,6,2022,46
1,13,6,2022,12
1,14,6,2022,30
1,15,6,2022,44
1,16,6,2022,1
1,17,6,2022,21
1,18,6,2022,8
1,19,6,2022,37
1,20,6,2022,33
1,21,6,2022,27
1,22,6,2022,9
1,23,6,2022,37
1,24,6,2022,38
1,25,6,2022,26
1,26,6,2022,25
1,27,6,2022,5
1,28,6,2022,6
1,29,6,2022,29
1,30,6,2022,26
1,31,6,2022,7
1,32,6,2022,20
1,33,6,2022,3
1,34,6,2022,31
1,35,6,2022,35
1,36,6,2022,35
1,37,6,2022,4
1,38,6,2022,23
1,39,6,2022,16
1,40,6,2022,14
1,41,6,2022,0
1,42,6,2022,19
1,43,6,2022,37
1,44,6,2022,6
1,45,6,2022,48
1,46,6,2022,30
1,47,6,2022,20
1,48,6,2022,26
1,49,6,2022,34
1,50,6,2022,27
2,1,6,2022,29
2,2,6,2022,15
2,3,6,2022,27
2,4,6,2022,16
2,5,6,2022,42
2,6,6,2022,16
2,7,6,2022,25
2,8,6,2022,27
2,9,6,2022,42
2,10,6,2022,15
2,11,6,2022,38
2,12,6,2022,1
2,13,6,2022,11
2,14,6,2022,6
2,15,6,2022,0
2,16,6,2022,5
2,17,6,2022,19
2,18,6,2022,2
2,19,6,2022,26
2,20,6,2022,24
2,21,6,2022,28
2,22,6,2022,33
2,23,6,2022,16
2,24,6,2022,47
2,25,6,2022,43
2,26,6,2022,34
2,27,6,2022,31
2,28,6,2022,47
2,29,6,2022,9
2,30,6,2022,3
2,31,6,2022,40
2,32,6,2022,34
2,33,6,2022,50
2,34,6,2022,50
2,35,6,2022,28
2,36,6,2022,44
2,37,6,2022,33
2,38,6,2022,37
2,39,6,2022,50
2,40,6,2022,6
2,41,6,2022,7
2,42,6,2022,17
2,43,6,2022,44
2,44,6,2022,32
2,45,6,2022,35
2,46,6,2022,50
2,47,6,2022,30
2,48,6,2022,41
2,49,6,2022,22
2,50,6,2022,31
3,1,6,2022,30
3,2,6,2022,16
3,3,6,2022,44
3,4,6,2022,0
3,5,6,2022,12
3,6,6,2022,15
3,7,6,2022,16
3,8,6,2022,4
3,9,6,2022,6
3,10,6,2022,44
3,11,6,2022,41
3,12,6,2022,46
3,13,6,2022,4
3,14,6,2022,4
3,15,6,2022,21
3,16,6,2022,2
3,17,6,2022,28
3,18,6,2022,10
3,19,6,2022,36
3,20,6,2022,46
3,21,6,2022,20
3,22,6,2022,40
3,23,6,2022,50
3,24,6,2022,50
3,25,6,2022,8
3,26,6,2022,49
3,27,6,2022,15
3,28,6,2022,9
3,29,6,2022,43
3,30,6,2022,39
3,31,6,2022,38
3,32,6,2022,10
3,33,6,2022,46
3,34,6,2022,17
3,35,6,2022,14
3,36,6,2022,25
3,37,6,2022,34
3,38,6,2022,0
3,39,6,2022,44
3,40,6,2022,11
3,41,6,2022,44
3,42,6,2022,38
3,43,6,2022,43
3,44,6,2022,41
3,45,6,2022,13
3,46,6,2022,32
3,47,6,2022,4
3,48,6,2022,16
3,49,6,2022,24
3,50,6,2022,38
4,1,6,2022,41
4,2,6,2022,49
4,3,6,2022,15
4,4,6,2022,32
4,5,6,2022,20
4,6,6,2022,40
4,7,6,2022,14
4,8,6,2022,11
4,9,6,2022,23
4,10,6,2022,10
4,11,6,2022,30
4,12,6,2022,15
4,13,6,2022,4
4,14,6,2022,41
4,15,6,2022,34
4,16,6,2022,37
4,17,6,2022,12
4,18,6,2022,33
4,19,6,2022,28
4,20,6,2022,39
4,21,6,2022,16
4,22,6,2022,32
4,23,6,2022,1
4,24,6,2022,37
4,25,6,2022,38
4,26,6,2022,47
4,27,6,2022,31
4,28,6,2022,12
4,29,6,2022,6
4,30,6,2022,9
4,31,6,2022,22
4,32,6,2022,8
4,33,6,2022,42
4,34,6,2022,16
4,35,6,2022,28
4,36,6,2022,48
4,37,6,2022,12
4,38,6,2022,37
4,39,6,2022,12
4,40,6,2022,25
4,41,6,2022,28
4,42,6,2022,9
4,43,6,2022,14
4,44,6,2022,26
4,45,6,2022,38
4,46,6,2022,10
4,47,6,2022,31
4,48,6,2022,0
4,49,6,2022,6
4,50,6,2022,10
5,1,6,2022,11
5,2,6,2022,39
5,3,6,2022,4
5,4,6,2022,50
5,5,6,2022,48
5,6,6,2022,11
5,7,6,2022,18
5,8,6,2022,19
5,9,6,2022,24
5,10,6,2022,34
5,11,6,2022,7
5,12,6,2022,48
5,13,6,2022,25
5,14,6,2022,5
5,15,6,2022,21
5,16,6,2022,24
5,17,6,2022,44
5,18,6,2022,3
5,19,6,2022,3
5,20,6,2022,32
5,21,6,2022,48
5,22,6,2022,8
5,23,6,2022,10
5,24,6,2022,5
5,25,6,2022,19
5,26,6,2022,12
5,27,6,2022,44
5,28,6,2022,5
5,29,6,2022,20
5,30,6,2022,36
5,31,6,2022,18
5,32,6,2022,39
5,33,6,2022,8
5,34,6,2022,24
5,35,6,2022,28
5,36,6,2022,32
5,37,6,2022,47
5,38,6,2022,44
5,39,6,2022,13
5,40,6,2022,24
5,41,6,2022,26
5,42,6,2022,8
5,43,6,2022,13
5,44,6,2022,36
5,45,6,2022,34
5,46,6,2022,26
5,47,6,2022,1
5,48,6,2022,42
5,49,6,2022,50
5,50,6,2022,41
6,1,6,2022,8
6,2,6,2022,43
6,3,6,2022,2
6,4,6,2022,10
6,5,6,2022,23
6,6,6,2022,25
6,7,6,2022,12
6,8,6,2022,0
6,9,6,2022,27
6,10,6,2022,45
6,11,6,2022,30
6,12,6,2022,20
6,13,6,2022,37
6,14,6,2022,43
6,15,6,2022,42
6,16,6,2022,37
6,17,6,2022,22
6,18,6,2022,0
6,19,6,2022,13
6,20,6,2022,1
6,21,6,2022,4
6,22,6,2022,0
6,23,6,2022,15
6,24,6,2022,40
6,25,6,2022,42
6,26,6,2022,11
6,27,6,2022,31
6,28,6,2022,48
6,29,6,2022,27
6,30,6,2022,46
6,31,6,2022,13
6,32,6,2022,42
6,33,6,2022,14
6,34,6,2022,42
6,35,6,2022,16
6,36,6,2022,14
6,37,6,2022,33
6,38,6,2022,4
6,39,6,2022,27
6,40,6,2022,13
6,41,6,2022,16
6,42,6,2022,33
6,43,6,2022,35
6,44,6,2022,11
6,45,6,2022,48
6,46,6,2022,23
6,47,6,2022,19
6,48,6,2022,32
6,49,6,2022,23
6,50,6,2022,1
7,1,6,2022,16
7,2,6,2022,3
7,3,6,2022,23
7,4,6,2022,45
7,5,6,2022,1
7,6,6,2022,12
7,7,6,2022,31
7,8,6,2022,31
7,9,6,2022,11
7,10,6,2022,19
7,11,6,2022,20
7,12,6,2022,4
7,13,6,2022,29
7,14,6,2022,29
7,15,6,2022,30
7,16,6,2022,42
7,17,6,2022,33
7,18,6,2022,33
7,19,6,2022,33
7,20,6,2022,0
7,21,6,2022,15
7,22,6,2022,50
7,23,6,2022,22
7,24,6,2022,44
7,25,6,2022,46
7,26,6,2022,5
7,27,6,2022,39
7,28,6,2022,41
7,29,6,2022,24
7,30,6,2022,12
7,31,6,2022,24
7,32,6,2022,17
7,33,6,2022,30
7,34,6,2022,26
7,35,6,2022,10
7,36,6,2022,22
7,37,6,2022,30
7,38,6,2022,33
7,39,6,2022,5
7,40,6,2022,0
7,41,6,2022,15
7,42,6,2022,41
7,43,6,2022,27
7,44,6,2022,34
7,45,6,2022,9
7,46,6,2022,50
7,47,6,2022,7
7,48,6,2022,28
7,49,6,2022,32
7,50,6,2022,19
8,1,6,2022,39
8,2,6,2022,30
8,3,6,2022,22
8,4,6,2022,39
8,5,6,2022,46
8,6,6,2022,2
8,7,6,2022,25
8,8,6,2022,39
8,9,6,2022,44
8,10,6,2022,13
8,11,6,2022,12
8,12,6,2022,22
8,13,6,2022,35
8,14,6,2022,38
8,15,6,2022,10
8,16,6,2022,43
8,17,6,2022,34
8,18,6,2022,26
8,19,6,2022,1
8,20,6,2022,36
8,21,6,2022,42
8,22,6,2022,41
8,23,6,2022,11
8,24,6,2022,8
8,25,6,2022,18
8,26,6,2022,1
8,27,6,2022,44
8,28,6,2022,46
8,29,6,2022,23
8,30,6,2022,10
8,31,6,2022,50
8,32,6,2022,2
8,33,6,2022,28
8,34,6,2022,6
8,35,6,2022,30
8,36,6,2022,6
8,37,6,2022,46
8,38,6,2022,31
8,39,6,2022,30
8,40,6,2022,15
8,41,6,2022,10
8,42,6,2022,42
8,43,6,2022,0
8,44,6,2022,23
8,45,6,2022,26
8,46,6,2022,27
8,47,6,2022,25
8,48,6,2022,25
8,49,6,2022,19
8,50,6,2022,39
9,1,6,2022,23
9,2,6,2022,23
9,3,6,2022,48
9,4,6,2022,15
9,5,6,2022,10
9,6,6,2022,39
9,7,6,2022,41
9,8,6,2022,42
9,9,6,2022,27
9,10,6,2022,16
9,11,6,2022,6
9,12,6,2022,18
9,13,6,2022,13
9,14,6,2022,12
9,15,6,2022,10
9,16,6,2022,21
9,17,6,2022,4
9,18,6,2022,45
9,19,6,2022,0
9,20,6,2022,15
9,21,6,2022,1
9,22,6,2022,13
9,23,6,2022,46
9,24,6,2022,2
9,25,6,2022,15
9,26,6,2022,31
9,27,6,2022,1
9,28,6,2022,35
9,29,6,2022,32
9,30,6,2022,34
9,31,6,2022,7
9,32,6,2022,4
9,33,6,2022,22
9,34,6,2022,13
9,35,6,2022,39
9,36,6,2022,13
9,37,6,2022,44
9,38,6,2022,29
9,39,6,2022,9
9,40,6,2022,28
9,41,6,2022,48
9,42,6,2022,45
9,43,6,2022,30
9,44,6,2022,37
9,45,6,2022,13
9,46,6,2022,29
9,47,6,2022,10
9,48,6,2022,2
9,49,6,2022,25
9,50,6,2022,43
10,1,6,2022,31
10,2,6,2022,29
10,3,6,2022,23
10,4,6,2022,28
10,5,6,2022,27
10,6,6,2022,38
10,7,6,2022,6
10,8,6,2022,42
10,9,6,2022,28
10,10,6,2022,49
10,11,6,2022,25
10,12,6,2022,8
10,13,6,2022,30
10,14,6,2022,38
10,15,6,2022,13
10,16,6,2022,36
10,17,6,2022,25
10,18,6,2022,39
10,19,6,2022,41
10,20,6,2022,17
10,21,6,2022,41
10,22,6,2022,20
10,23,6,2022,18
10,24,6,2022,12
10,25,6,2022,5
10,26,6,2022,28
10,27,6,2022,24
10,28,6,2022,1
10,29,6,2022,43
10,30,6,2022,26
10,31,6,2022,41
10,32,6,2022,9
10,33,6,2022,16
10,34,6,2022,22
10,35,6,2022,25
10,36,6,2022,10
10,37,6,2022,16
10,38,6,2022,21
10,39,6,2022,1
10,40,6,2022,29
10,41,6,2022,38
10,42,6,2022,10
10,43,6,2022,21
10,44,6,2022,20
10,45,6,2022,15
10,46,6,2022,6
10,47,6,2022,31
10,48,6,2022,35
10,49,6,2022,8
10,50,6,2022,21
11,1,6,2022,34
11,2,6,2022,40
11,3,6,2022,29
11,4,6,2022,50
11,5,6,2022,17
11,6,6,2022,49
11,7,6,2022,25
11,8,6,2022,30
11,9,6,2022,22
11,10,6,2022,47
11,11,6,2022,23
11,12,6,2022,33
11,13,6,2022,47
11,14,6,2022,23
11,15,6,2022,31
11,16,6,2022,8
11,17,6,2022,12
11,18,6,2022,29
11,19,6,2022,11
11,20,6,2022,14
11,21,6,2022,39
11,22,6,2022,37
11,23,6,2022,33
11,24,6,2022,2
11,25,6,2022,12
11,26,6,2022,45
11,27,6,2022,50
11,28,6,2022,40
11,29,6,2022,13
11,30,6,2022,13
11,31,6,2022,49
11,32,6,2022,8
11,33,6,2022,5
11,34,6,2022,6
11,35,6,2022,21
11,36,6,2022,11
11,37,6,2022,4
11,38,6,2022,46
11,39,6,2022,32
11,40,6,2022,25
11,41,6,2022,8
11,42,6,2022,26
11,43,6,2022,18
11,44,6,2022,26
11,45,6,2022,41
11,46,6,2022,12
11,47,6,2022,4
11,48,6,2022,20
11,49,6,2022,50
11,50,6,2022,20
12,1,6,2022,7
12,2,6,2022,32
12,3,6,2022,12
12,4,6,2022,35
12,5,6,2022,22
12,6,6,2022,32
12,7,6,2022,6
12,8,6,2022,5
12,9,6,2022,13
12,10,6,2022,24
12,11,6,2022,38
12,12,6,2022,31
12,13,6,2022,25
12,14,6,2022,23
12,15,6,2022,6
12,16,6,2022,39
12,17,6,2022,5
12,18,6,2022,35
12,19,6,2022,4
12,20,6,2022,0
12,21,6,2022,41
12,22,6,2022,11
12,23,6,2022,43
12,24,6,2022,12
12,25,6,2022,37
12,26,6,2022,31
12,27,6,2022,14
12,28,6,2022,46
12,29,6,2022,44
12,30,6,2022,31
12,31,6,2022,1
12,32,6,2022,16
12,33,6,2022,5
12,34,6,2022,29
12,35,6,2022,11
12,36,6,2022,32
12,37,6,2022,12
12,38,6,2022,31
12,39,6,2022,31
12,40,6,2022,40
12,41,6,2022,9
12,42,6,2022,25
12,43,6,2022,38
12,44,6,2022,28
12,45,6,2022,21
12,46,6,2022,50
12,47,6,2022,13
12,48,6,2022,10
12,49,6,2022,19
12,50,6,2022,22
13,1,6,2022,17
13,2,6,2022,0
13,3,6,2022,35
13,4,6,2022,0
13,5,6,2022,45
13,6,6,2022,50
13,7,6,2022,49
13,8,6,2022,38
13,9,6,2022,33
13,10,6,2022,49
13,11,6,2022,22
13,12,6,2022,34
13,13,6,2022,10
13,14,6,2022,34
13,15,6,2022,24
13,16,6,2022,19
13,17,6,2022,28
13,18,6,2022,12
13,19,6,2022,12
13,20,6,2022,22
13,21,6,2022,7
13,22,6,2022,47
13,23,6,2022,25
13,24,6,2022,10
13,25,6,2022,22
13,26,6,2022,38
13,27,6,2022,10
13,28,6,2022,42
13,29,6,2022,46
13,30,6,2022,49
